valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.7659999999999999,1989,0.233,['Cyndi Lauper'],0.703,251507,0.706,0,3J0AoQhAufniMrznCRJASD,0.00109,8,0.585,-10.637,1,I Drove All Night,59,1989-05-09,0.0302,131.067
0.8390000000000001,1989,0.155,['Jungle Brothers'],0.835,258933,0.447,0,4fuLWKNpY01OLMT9tARnB4,0.0087599999999999,6,0.108,-14.901,1,Doin' Our Own Dang,57,1989-11-08,0.22,113.082
0.742,1989,0.112,['Special Ed'],0.816,221987,0.471,0,68DGiGtJrVcGBeOf5UNpVz,0.0,10,0.117,-13.244000000000002,0,I Got It Made,49,1989-05-29,0.291,95.248
0.88,1989,0.184,['Phil Collins'],0.6559999999999999,291587,0.88,0,4ziqqoW1o3P5EhNqK6CPb1,0.00609,5,0.272,-4.137,0,Something Happened on the Way to Heaven - 2016 Remaster,59,1989-11-20,0.0287,114.613
0.125,1989,0.00451,['The Cure'],0.361,317347,0.428,0,76rfUs6iZBa3OCf8tCBn27,0.66,0,0.0879,-9.282,1,Plainsong - 2010 Remaster,45,1989-05-02,0.0306,86.884
0.509,1989,0.293,['Prince'],0.7609999999999999,375707,0.404,0,2dnPoLlcwJFtFm1pps3Bm0,0.00105,1,0.0559,-11.977,1,Scandalous,48,1989-06-20,0.0641,124.524
0.695,1989,0.239,['Robert Earl Keen'],0.618,303000,0.449,0,0UgCiz5n2p2S7BKrFqCXEj,0.0,2,0.124,-14.333,1,The Road Goes On Forever,45,1989,0.0304,108.378
0.675,1989,0.00355,"['Dylan Garcia', 'Jayden Secor']",0.772,200841,0.705,0,5W9GxERlBVE2iCX56Ba0vp,0.000117,0,0.068,-8.124,1,Won't Back Down,44,1989,0.0271,95.006
0.568,1989,0.0143,['Billy Joel'],0.5920000000000001,263200,0.918,0,16LYB0chkPiblx33djiNTt,1.25e-05,5,0.287,-4.744,1,I Go to Extremes,49,1989-10-17,0.036,127.095
0.328,1989,0.293,['Loverboy'],0.5670000000000001,243227,0.551,0,1sMhhVoD3ExOFTeh70EqNe,0.0,6,0.136,-10.32,1,Heaven in Your Eyes,52,1989-11-07,0.0328,123.441
0.381,1989,0.883,"['Antonio Vivaldi', 'Nigel Kennedy', 'English Chamber Orchestra']",0.575,187720,0.174,0,6JV3m7TDJ9gsJNHp0e4MWM,0.898,4,0.108,-14.423,1,"Vivaldi: Violin Concerto in E Major, RV 269, No. 1, Spring: I. Allegro",58,1989,0.0424,113.134
0.59,1989,0.00028,['White Lion'],0.232,359960,0.775,0,0MOi5oWv5Y0Ea9p7BdXepF,0.0225,4,0.0775,-10.923,1,Radar Love,50,1989,0.0565,206.07
0.494,1989,0.154,"['10,000 Maniacs']",0.861,193560,0.385,0,5nLhswlXx18vI65KkKKFgx,0.0,2,0.123,-10.057,1,Trouble Me,47,1989-05-02,0.0341,117.913
0.93,1989,0.102,['Gloria Estefan'],0.7240000000000001,218133,0.779,0,7awBgmQ3B0YscMXPBwE1gQ,0.00152,9,0.129,-10.036,1,Get on Your Feet,47,1989-07-11,0.037,123.934
0.665,1989,0.103,['Janet Jackson'],0.705,290573,0.913,0,4tYpYYoOI7WDxbCnPninwE,0.00111,4,0.216,-7.252999999999999,0,Black Cat,45,1989-09-19,0.0484,114.959
0.245,1989,0.026,['Red Hot Chili Peppers'],0.396,187813,0.657,0,0VNgwKioO0om8n9R3oBoIj,0.907,7,0.133,-7.691,1,Pretty Little Ditty - Remastered,55,1989-08-16,0.0311,100.177
0.509,1989,0.0316,['Drivin N Cryin'],0.436,341133,0.46,0,1JGY9xbWux7sogcucrz5TS,0.0,7,0.0536,-12.782,1,Straight To Hell,45,1989-01-01,0.0332,114.572
0.835,1989,0.0521,['Prince'],0.846,191560,0.617,0,1Wn5LO7y9CLW0lHf2hNt8k,0.00109,9,0.797,-11.6,1,Partyman,50,1989-06-20,0.0806,117.75
0.67,1989,0.578,['Skyy'],0.674,314547,0.451,0,5Z3zDee9HvKhDYVWBHTQog,0.000698,11,0.0865,-11.831,0,Real Love,45,1989,0.0304,135.435
0.349,1989,0.918,['Depeche Mode'],0.667,207867,0.266,0,7JbHx1w8yllNESuyp9SYv3,0.284,9,0.136,-16.339000000000002,0,Personal Jesus - Acoustic,46,1989,0.0362,138.178
0.374,1989,0.444,"['Linda Ronstadt', 'Aaron Neville']",0.602,210960,0.523,0,6mHrQvPTT3i4ZwwcR4gZR2,5.400000000000002e-06,3,0.05,-8.753,1,All My Life (with Aaron Neville) - 1999 Remaster,51,1989,0.034,74.005
0.451,1989,0.848,['Cab Calloway'],0.512,194133,0.322,0,2JOJBxwRHWYcdXiOxZmoFv,0.0,0,0.71,-12.694,1,Minnie the Moocher (Theme Song),50,1989,0.124,96.92
0.7040000000000001,1989,0.0824,['Stevie Ray Vaughan'],0.39,278267,0.728,0,6pFQLoJefvBCTXtjO2dn4t,0.00121,5,0.194,-13.037,0,Tightrope,48,1989-06-06,0.0367,99.926
0.785,1989,0.706,['Big Mama Thornton'],0.563,181000,0.542,0,5Oc0vLGWdEWeCqIU8zyELt,3.59e-05,9,0.355,-10.862,1,Hound Dog,55,1989-01-01,0.0962,133.285
0.454,1989,0.000324,['Nine Inch Nails'],0.64,226400,0.713,0,06UVb2bREPv8hvioVkaMvC,0.593,4,0.139,-11.85,0,Down In It,46,1989-10-20,0.113,104.038
0.815,1989,0.279,['Juan Luis Guerra 4.40'],0.569,253333,0.809,0,34hdSVv86pIWQ0ObwgMnHl,0.0,7,0.343,-4.522,1,Ojalá Que Llueva Café,57,1989-01-01,0.0406,115.912
0.494,1989,0.418,['Bronco'],0.5329999999999999,217707,0.456,0,4iTIKJra5SUb5nNDsIa2OY,0.0,4,0.278,-11.909,1,Ya No Viene,50,1989-01-02,0.028,75.102
0.597,1989,0.00089,['Pixies'],0.7020000000000001,163640,0.653,0,3vY7cKuKNY1oAsyVVn7AQz,0.178,2,0.11,-12.885,1,La La Love You,51,1989-04-17,0.0376,124.498
0.475,1989,0.00725,['The D.O.C.'],0.83,252627,0.626,0,0OGidxV6e9dWeN2bXjXBGi,0.0,6,0.224,-7.601,1,The Formula,46,1989,0.113,92.25
0.7290000000000001,1989,0.0207,['Bad Religion'],0.459,106693,0.966,0,0gbrepTKKXEYFQJ6tNCbid,0.0,11,0.215,-3.678,0,No Control,52,1989,0.0924,147.624
0.6729999999999999,1989,0.0264,"['Soul II Soul', 'Caron Wheeler']",0.6729999999999999,361627,0.386,0,7upgDi9C0pQn9HZzGfksJq,0.000521,6,0.0414,-16.149,0,Keep On Movin',53,1989-01-01,0.0642,93.139
0.467,1989,0.0733,['The Call'],0.5820000000000001,231667,0.866,0,7mBTxMVwCB9fs4giIDt6kz,0.0176,2,0.107,-10.47,1,Let The Day Begin,45,1989,0.0588,124.134
0.711,1989,0.438,['Lou Reed'],0.396,213333,0.321,0,5Hb0p1Ti6nkeA3SSKfbvM2,0.0636,0,0.352,-18.763,1,Halloween Parade,47,1989-01-10,0.0507,168.253
0.941,1989,0.6890000000000001,['Juan Gabriel'],0.8059999999999999,159573,0.29,0,4fk7Dwmt0AcIWfJ1JOXMcc,0.0,4,0.101,-14.072,1,Esta Noche Voy a Verla,54,1989-03-07,0.113,111.575
0.335,1989,0.989,['Muddy Waters'],0.629,188160,0.0192,0,61K6lqGyrl2Aerk0LjAZem,4.3e-05,4,0.106,-19.952,1,Rollin' Stone,52,1989-11-07,0.0833,169.25400000000005
0.5760000000000001,1989,0.655,"[""Los Yonic's""]",0.348,235173,0.453,0,726x2FSsmaKa7VstcNGpsr,6.14e-05,4,0.346,-12.220999999999998,1,Inolvidable Amor,49,1989-01-01,0.0352,155.887
0.8420000000000001,1989,0.193,['Operation Ivy'],0.583,133827,0.863,1,2TncdAnbeRHID1yNR8YJC9,0.0102,9,0.0717,-4.083,1,Unity - 2007 Remaster,46,1989,0.0692,92.688
0.8420000000000001,1989,0.327,['Spiral Starecase'],0.6809999999999999,169467,0.527,0,1tpqEIXSdWdT3Z9G1VjyIZ,0.0,7,0.0889,-12.307,1,More Today Than Yesterday,46,1989-04-25,0.0356,141.782
0.902,1989,0.156,['Bronco'],0.657,154307,0.5379999999999999,0,2nH0c41fDJ93zov0tULRdZ,2.7600000000000014e-05,10,0.0786,-12.941,1,Un Golpe Más,49,1989-01-02,0.0405,91.962
0.108,1989,0.705,"['Johann Sebastian Bach', 'Simon Preston']",0.303,150800,0.158,0,4HE2Ex0bjbj3YNXmV01OoM,0.259,2,0.239,-15.529000000000002,0,"Toccata and Fugue in D Minor, BWV 565: 1. Toccata",48,1989-01-01,0.0417,83.546
0.31,1989,0.0638,['Queen'],0.5710000000000001,248387,0.861,0,2HPvr5vD9rjbc0tejSmkkp,0.00827,5,0.36,-5.697,1,Breakthru - Remastered 2011,44,1989-05-22,0.087,90.1
0.496,1989,0.03,['Tom Petty'],0.639,247600,0.621,0,4PJEK76V3A1S0XzZJuTWh7,7.59e-05,4,0.0863,-10.851,1,Love Is A Long Road,47,1989-01-01,0.0316,116.333
0.965,1989,0.68,['Johnny Horton'],0.679,194400,0.565,0,3ncplTQUYBcxi2cCTiqvKC,2.64e-05,3,0.0509,-12.405,1,Sink the Bismark,46,1989-06-13,0.0896,115.432
0.0611,1989,0.626,['Janet Jackson'],0.428,332742,0.409,0,0NSSqYISjnav81CEn6EgBY,0.00961,5,0.138,-12.345999999999998,0,Come Back To Me,44,1989-09-19,0.0271,77.906
0.972,1989,0.452,['Mary Chapin Carpenter'],0.5720000000000001,201147,0.953,0,3NAIYVVGbZrw8yxXxByW8z,0.0,9,0.0313,-4.355,1,Down at the Twist and Shout,43,1989,0.0625,192.304
0.387,1989,0.00272,['Faith No More'],0.545,313573,0.919,0,20nb0Wl1yqoEERbUSILuG1,0.00511,2,0.0977,-7.6789999999999985,1,Falling to Pieces,51,1989,0.0484,104.366
0.764,1989,0.0113,['Neneh Cherry'],0.708,342360,0.627,0,3XWgwgbWDI56mf1Wl3cLzb,3.13e-05,1,0.338,-11.155,1,Buffalo Stance,53,1989-01-01,0.0614,107.246
0.542,1989,0.0822,['Phish'],0.428,590000,0.483,0,6wRgknJXUfNGbcumtALNQH,0.382,0,0.0753,-11.912,1,You Enjoy Myself,44,1989,0.046,98.096
0.236,1989,0.00126,['Faith No More'],0.3229999999999999,465933,0.8909999999999999,0,2vCnEuoc65PXAdx33Y7syW,0.019,6,0.243,-7.018,0,War Pigs,51,1989,0.119,97.391
0.688,1989,0.0854,['Allman Brothers Band'],0.565,310693,0.797,0,4Um5JeJZ4GeRb8JVjuRdH9,0.026,7,0.175,-12.86,0,Southbound,44,1989-06-20,0.0332,124.61
0.794,1989,0.038,['N.W.A.'],0.905,190600,0.5479999999999999,1,09b84uwrksszAvJwM6J28L,0.0,4,0.34,-8.131,1,A Bitch Iz A Bitch,49,1989-03-27,0.381,97.235
0.916,1989,0.718,['Johnny Horton'],0.647,169560,0.371,0,6DbyJ8RYF66AjcJZqYKjqb,0.0,0,0.345,-14.437,1,North To Alaska,47,1989-06-13,0.0389,83.31200000000003
0.393,1989,0.0138,['Too $hort'],0.848,573067,0.253,1,6s2N5hnHBJc9Satf7l2LrY,0.0,11,0.106,-15.843,0,Freaky Tales,44,1989-09-11,0.351,77.717
0.952,1989,0.172,['Inner City'],0.716,244773,0.7829999999999999,0,5sJiLlgQKBL81QCTOkoLB5,0.0346,4,0.0327,-12.876,0,Good Life,60,1989,0.0496,121.306
0.465,1989,0.413,['Gloria Estefan'],0.545,250067,0.356,0,4tEpvocDTdNVR9DYxnJTFy,1.56e-06,5,0.128,-14.127,1,Don't Wanna Lose You,44,1989-07-11,0.0245,82.214
0.79,1989,0.75,['The Seekers'],0.5670000000000001,162320,0.672,0,1sQ5WUWw3JrsSEhdiQlfRt,0.0837,10,0.3670000000000001,-7.666,1,I'll Never Find Another You,53,1989-01-30,0.0336,126.509
0.519,1989,0.5870000000000001,['George Strait'],0.468,210800,0.41,0,1zDdz9Ob7uSia00uUfm8O3,6.27e-06,3,0.0699,-11.782,1,Baby's Gotten Good At Goodbye,44,1989-01-01,0.028,183.898
0.8540000000000001,1989,0.107,['The Pointer Sisters'],0.86,262618,0.705,0,4k0bXm9Q4RaTuYi09i4lKK,8.87e-06,10,0.149,-12.514,0,Jump (For My Love),55,1989-09-21,0.0894,134.395
0.762,1989,0.000421,['Pixies'],0.487,154800,0.518,0,4azCKNOIuNsCB98BSRBR2B,0.0251,11,0.11,-13.004,0,I Bleed,50,1989-04-17,0.036,170.845
0.633,1989,0.00217,['Mötley Crüe'],0.466,231133,0.937,0,5b8gBMMZcKWAYNo0w8q4fe,0.0105,7,0.382,-3.3710000000000004,0,Sticky Sweet,49,1989,0.054,95.03
0.517,1989,0.000179,['The Jesus and Mary Chain'],0.561,251480,0.871,0,7ovOXoXhWyJleZfOfsANyp,0.237,0,0.0925,-5.48,1,Head On,49,1989-10-09,0.0314,138.97799999999998
0.722,1989,0.000848,['Nine Inch Nails'],0.631,246333,0.86,0,603q8qCfQVX7uRVnDpRpqb,0.6559999999999999,11,0.823,-10.835,1,Sin,46,1989-10-20,0.0537,128.434
0.843,1989,0.779,['Viti Ruiz'],0.556,321707,0.7040000000000001,0,6ygcsyNINY8tSvzKzHiKkJ,1.12e-05,1,0.109,-5.0360000000000005,1,Caricias Prohibidas,58,1989,0.0337,91.465
0.924,1989,0.107,['The Pointer Sisters'],0.581,233533,0.7,0,3AgvZyLH4sWkII5bnU80aQ,0.0031,7,0.118,-10.723,0,I'm So Excited,54,1989-09-21,0.0377,182.415
0.166,1989,0.000367,['The Stone Roses'],0.731,594453,0.875,0,2mv6GY70UsHiTCGQZ4JfgC,0.858,7,0.289,-6.393,1,Fools Gold - Remastered,61,1989-05-02,0.0459,112.775
0.436,1989,0.0236,['The Stone Roses'],0.491,278827,0.6859999999999999,0,4CWgqHRJjDLd2PCedMz8eY,0.269,11,0.451,-8.22,1,Waterfall - Remastered,63,1989-05-02,0.0289,103.707
0.6409999999999999,1989,0.116,['Beastie Boys'],0.863,177707,0.7879999999999999,0,6vcf7sA7tsNiIeufH0FUFL,4.88e-06,1,0.682,-8.828,0,Egg Man,46,1989-07-25,0.306,116.843
0.564,1989,0.192,['Queen'],0.7040000000000001,237680,0.7929999999999999,0,0h15VlXIzD1MwKwNi12ois,0.0174,0,0.326,-6.94,1,The Invisible Man - Remastered 2011,44,1989-05-22,0.0423,119.989
0.0397,1989,0.804,['Nine Inch Nails'],0.467,354933,0.129,1,6azwgyc7oNJvcsYyzqkiA5,2.82e-05,5,0.11,-16.839000000000002,1,Something I Can Never Have,46,1989-10-20,0.0304,107.835
0.178,1989,0.8190000000000001,['Natalie Cole'],0.591,253520,0.3,0,1vbuYXOfUu6qXcjCrLdAaD,5.69e-06,0,0.193,-13.034,1,Starting Over Again,57,1989,0.0318,115.37
0.0918,1989,0.000169,['Red Hot Chili Peppers'],0.1669999999999999,229960,0.975,1,0tp9eoX9x9RZ2STDVarBBs,0.0161,2,0.172,-4.279,1,Nobody Weird Like Me - Remastered,53,1989-08-16,0.216,199.06
0.233,1989,0.38,['Billy Joel'],0.508,242707,0.52,0,5P9EZpsQy7pBrxosDozOgZ,5.91e-06,2,0.117,-6.32,1,Leningrad,52,1989-10-17,0.0273,138.782
0.711,1989,0.0594,['Young MC'],0.868,242880,0.919,0,6Kk9SGnMMrpPPB0mDQ3CJz,0.0,7,0.105,-5.7010000000000005,1,Know How,51,1989-01-01,0.112,116.803
0.862,1989,0.223,"['Maze', 'Frankie Beverly']",0.578,432827,0.414,0,2YQ4R8eICy851TjCdFYUSd,1.05e-06,2,0.0953,-14.1,1,Happy Feelin's,43,1989-01-01,0.0425,73.204
0.919,1989,0.113,['Nine Inch Nails'],0.711,348400,0.476,0,0hZpRFdaq34ykHEwvWbviP,0.141,9,0.143,-16.143,1,Sanctified,46,1989-10-20,0.0337,107.036
0.173,1989,0.818,['Jose Mari Chan'],0.484,194200,0.285,0,1WxDEwh2L4GhDZZt9Jvr1B,6.62e-06,3,0.132,-14.027,1,Beautiful Girl,59,1989,0.0305,161.908
0.6,1989,0.777,['Tracy Chapman'],0.787,251493,0.255,0,4rxamav7i2lJexbuAxcvfe,0.00959,0,0.101,-14.733,1,Crossroads,56,1989,0.0399,105.97
0.521,1989,0.0007639999999999,['Mötley Crüe'],0.54,277933,0.902,0,197ssiFsvRvIleF041K4xk,0.0384,2,0.0967,-4.652,1,She Goes Down,48,1989,0.0763,126.954
0.156,1989,0.092,['Aerosmith'],0.47,388427,0.8340000000000001,0,2rVeiO8AI1ZDSv4wjS46OX,0.000133,0,0.257,-4.928999999999999,1,What It Takes,49,1989-01-01,0.0643,142.536
0.482,1989,5.58e-06,['Nirvana'],0.194,203929,0.898,0,5TZbtpZcTWKEn81Du4hiTb,0.141,0,0.108,-6.12,1,Mr. Moustache,50,1989-06-01,0.0608,177.19099999999997
0.688,1989,0.118,['Michael Bolton'],0.399,235627,0.708,0,0ZUjPkZKjzRi6bgIuJovfY,0.0,0,0.179,-10.541,0,How Can We Be Lovers,55,1989-06-27,0.0387,207.424
0.906,1989,0.198,['Nitty Gritty Dirt Band'],0.7709999999999999,202787,0.283,0,1cV2ZlkzRvW3cXkW4mTduE,0.0,2,0.0888,-16.326,1,Fishin' in the Dark,44,1989-01-06,0.0444,77.756
0.359,1989,0.000115,['Ministry'],0.6459999999999999,301427,0.8809999999999999,1,6KCthSzW230fnf6IygPaI0,0.00042,5,0.727,-5.407,1,Thieves,47,1989-11-10,0.131,111.275
0.878,1989,0.143,['Lou Gramm'],0.742,290760,0.753,0,1fMvhGvNGrumP5MKKDf61e,3.81e-05,0,0.123,-5.782,1,Just Between You and Me,46,1989,0.0262,121.519
0.8109999999999999,1989,0.371,['Stephanie Mills'],0.594,327912,0.62,0,3nW6iZFsJhOTZBeRdC5tKD,0.000187,5,0.0919,-9.79,0,Something In The Way (You Make Me Feel),43,1989-01-01,0.104,188.102
0.41,1989,0.108,['Alan Jackson'],0.6990000000000001,268333,0.514,0,5vxd49MupkHObFEhcpT1ii,0.0,1,0.0817,-9.34,1,Little Man,48,1989,0.027,120.056
0.8079999999999999,1989,0.245,['After 7'],0.727,247907,0.8109999999999999,0,1TYt5etb427hvOod3EKJA5,1.22e-05,0,0.192,-11.547,0,Can't Stop,43,1989-01-01,0.0385,97.098
0.481,1989,0.168,['Troop'],0.637,308240,0.8440000000000001,0,1b5SISCI3nhthZFcVSLgIF,0.0,11,0.301,-10.714,1,Spread My Wings,43,1989-10-20,0.0686,97.07
0.379,1989,0.927,['Dave Van Ronk'],0.504,187933,0.0274,0,3GrJTr4cajNO0glcnu2Eul,1.25e-05,2,0.103,-21.455,1,"Hang Me, Oh Hang Me",43,1989-01-01,0.0433,122.006
0.659,1989,0.404,['Luis Miguel'],0.542,206117,0.716,0,6hTVPfhLNMtecAaJPvVYCf,1.99e-06,3,0.1,-5.247999999999998,1,No Me Puedes Dejar Asi,42,1989-11-27,0.0261,137.748
0.605,1989,0.0252,['Duran Duran'],0.664,209547,0.888,0,5pIaAkHJ928V2LGCz79FgQ,0.0,7,0.216,-5.1610000000000005,1,Hungry Like the Wolf,47,1989-11-13,0.067,127.369
0.779,1989,0.0594,['Full Force'],0.826,288373,0.7090000000000001,0,3Q3XLVUfQ0HOxUOtCUYMpG,0.0,5,0.316,-14.279000000000002,1,Ain't My Type Of Hype,43,1989-06-28,0.0646,109.869
0.733,1989,0.589,['Mary Chapin Carpenter'],0.625,201907,0.8190000000000001,0,4CzyLocgGmnRxSlHaKvYGB,0.0,2,0.201,-6.142,1,Passionate Kisses,44,1989,0.0361,139.642
0.29,1989,0.00837,['Galaxie 500'],0.239,358880,0.7440000000000001,0,2x3QOPnAfn57SFG8EOafDm,0.00105,5,0.0695,-7.973,1,Ceremony,47,1989-09-01,0.0313,110.582
0.474,1989,0.472,['Randy Travis'],0.259,235920,0.59,0,4ON9pkEiboV83FUHkeIxGp,0.00128,3,0.135,-8.343,1,It's Just a Matter of Time,46,1989-09-26,0.0363,201.016
0.6609999999999999,1989,0.344,['Nitty Gritty Dirt Band'],0.586,232360,0.503,0,5W0mW4ovdRQmUdr1cWNds6,0.0,7,0.233,-13.328,1,You Ain't Going Nowhere,46,1989-01-01,0.0458,133.778
0.302,1989,0.0604,['Tesla'],0.488,283840,0.862,0,2Ae2fMLSuYZdxO9wLJ8MhN,1.15e-05,2,0.0926,-8.06,1,Heaven's Trail (No Way Out),41,1989-01-01,0.0464,109.682
0.373,1989,0.885,['Louis Armstrong'],0.736,182240,0.0995,0,55qmtyvnYHkLsnEZGzrj8C,0.0,0,0.229,-13.084,1,A Kiss To Build A Dream On - Single Version,49,1989-01-01,0.0698,88.056
0.93,1989,0.684,['Juan Gabriel'],0.526,114733,0.414,0,6OHJnVV4vXHbJdIRSpzviA,0.0,4,0.148,-13.78,1,Ases Y Tercia De Reyes,50,1989-03-07,0.0862,176.032
0.97,1989,0.228,['Kaoma'],0.753,208840,0.588,0,2VpdG2QLhVv6qAPdDt9Ipr,0.00103,5,0.0449,-12.454,1,Lambada - Original Radio Edit,60,1989,0.0331,118.915
0.468,1989,0.00192,['Nick Lowe'],0.522,149200,0.634,0,6K8oEYCYwvEQWvq8hEDuDi,1.71e-06,9,0.575,-11.688,1,So It Goes,41,1989-10-17,0.0507,140.43
0.67,1989,0.00418,['Technotronic'],0.79,337093,0.727,0,2MOOJh1xUgND4rLjB6h4jY,0.000162,6,0.0628,-11.84,0,Get Up (Before The Night Is Over),56,1989,0.105,123.958
0.665,1989,0.0372,['Pixies'],0.53,125800,0.467,0,0QboItjXFMSeHpAIgvVnz3,0.00309,11,0.12,-14.41,1,Mr. Grieves,48,1989-04-17,0.0693,112.602
0.476,1989,0.557,['Mazz'],0.618,229840,0.58,0,3baOh8JLoNB3DdO2cBbTSK,1.13e-06,4,0.106,-6.487,1,No Te Olvidaré,45,1989-01-01,0.0234,106.417
0.486,1989,0.6559999999999999,['Marisela'],0.687,215733,0.308,0,1ESnzI19ZEuAi8gvJWwZ9v,2.36e-05,3,0.0844,-15.984000000000002,1,A Cambio de Que,54,1989,0.0343,136.535
0.291,1989,0.7290000000000001,['The Judds'],0.736,264947,0.32,0,4NEO734t5SVvG3vS5oTc84,0.0,11,0.0975,-8.344,1,Young Love (Strong Love),43,1989-04-04,0.0297,120.029
0.495,1989,0.00371,['The Cure'],0.484,448467,0.7759999999999999,0,209r0VNkLHuAMVnJ97AdaY,0.109,9,0.131,-6.48,1,Pictures of You - 2010 Remaster,42,1989-05-02,0.0312,171.935
0.496,1989,0.00228,['Too $hort'],0.868,273933,0.421,0,0F80bRF6X5sVUpE93k89ZC,8.21e-06,6,0.0745,-16.295,0,Life Is ...Too $hort,42,1989-01-31,0.269,87.96
0.412,1989,0.0301,['Queen'],0.228,272973,0.708,0,0GQo5VkiurD6HnVpaCNeMf,0.00012,11,0.205,-9.921,0,I Want It All,43,1989-05-22,0.0438,92.31
0.8490000000000001,1989,0.308,['Lou Reed'],0.711,209267,0.412,0,4TDLfAmx45EpSiQYG6hCzT,0.00126,2,0.0882,-13.873,1,Dirty Blvd.,52,1989-01-10,0.0659,123.35
0.354,1989,0.963,['Ella Fitzgerald'],0.44,256867,0.147,0,5jkd3e1qgmsTWJm3NvQ7X4,0.0,8,0.1,-12.761,0,Cry Me A River,52,1989-06-20,0.0359,132.613
0.897,1989,0.0868,['Howard Jones'],0.653,259040,0.865,0,5Pt8yWyz5w5J2XREWuFXro,1.59e-05,0,0.168,-5.501,1,Everlasting Love,46,1989,0.0251,105.577
0.358,1989,0.0736,['Tears For Fears'],0.665,290640,0.787,0,3BjD16l0CBQxUvcRI7vLWN,0.000132,5,0.143,-8.392999999999999,1,Advice For The Young At Heart,58,1989-09-25,0.0328,122.478
0.459,1989,0.00929,['Mötley Crüe'],0.528,220253,0.972,0,31hVKA2YVN1RSM4qk8utCH,0.245,0,0.203,-3.245,1,Rattlesnake Shake,47,1989,0.075,105.184
0.826,1989,0.0678,['Mellow Man Ace'],0.966,258533,0.505,0,3P6fS71hWhZvOnnxQojJ0Z,0.0,1,0.197,-14.762,1,Mentirosa,44,1989-01-01,0.111,113.592
0.74,1989,0.0348,['Alan Jackson'],0.667,170867,0.6859999999999999,0,7fCPG5pYsv3lPNyGOjvtbE,0.000124,7,0.348,-8.595,1,Don't Rock the Jukebox,43,1989,0.027,147.531
0.8029999999999999,1989,0.114,['Tom Petty'],0.6779999999999999,239307,0.619,0,4tSZr210OTY6upjNYfEYUI,0.005,4,0.0609,-13.386,0,A Face In The Crowd,48,1989-01-01,0.0266,105.577
0.578,1989,0.000849,['Overkill'],0.302,275387,0.805,0,6lWFQo5NuR3y8Q6CHIRatA,4.19e-06,6,0.151,-11.395,0,Elimination,50,1989-10-10,0.0967,112.766
0.928,1989,0.0208,['XTC'],0.56,238051,0.966,0,39eEVHdCHNTmfg1KzEDxvK,0.000117,7,0.292,-4.675,1,Mayor Of Simpleton - 2001 Remaster,44,1989,0.0309,139.265
0.742,1989,0.0145,['The Rolling Stones'],0.503,224093,0.86,0,73SPjNZV2wVy8imEmckGYw,0.191,5,0.366,-7.909,0,"Paint It, Black",44,1989-08-15,0.0925,159.611
0.205,1989,0.041,['Tesla'],0.375,262493,0.856,0,7Ezsp0iOwWrh4bWMTI6KyX,1.44e-06,11,0.0949,-8.334,0,Hang Tough,41,1989-01-01,0.0614,91.049
0.3720000000000001,1989,0.00818,['Camper Van Beethoven'],0.39,249693,0.836,0,5LPx6fu4vKk8FheRq2DAn0,0.000151,7,0.0601,-9.975,1,Pictures Of Matchstick Men,45,1989-01-01,0.0764,161.593
0.919,1989,0.00141,['Pixies'],0.562,115693,0.56,0,1H93izDjXIF30mAMC7UagB,0.762,0,0.28,-13.550999999999998,1,Tame,48,1989-04-17,0.0724,137.475
0.457,1989,0.0303,['Mr. Big'],0.468,286520,0.971,0,1RCOCHtcnVWoWNSarMlwyd,7.020000000000001e-05,2,0.265,-5.289,1,Addicted To That Rush - Remastered Version,49,1989-06-20,0.1369999999999999,112.882
0.523,1989,0.114,['Richard Marx'],0.54,317933,0.64,0,2cG2bZy32qIxWVbFrobSQ1,0.000685,8,0.245,-8.557,1,Angelia,56,1989-01-01,0.0251,97.033
0.866,1989,0.11,"[""The B-52's""]",0.7040000000000001,262587,0.828,0,0LzeivEHO16a8eBQGlpVkE,0.0,5,0.747,-7.3039999999999985,0,Love Shack - Edit; 2019 Remaster,48,1989-06-27,0.0514,133.496
0.961,1989,0.5710000000000001,['Mary Chapin Carpenter'],0.778,220573,0.75,0,5eBbZPQgmEOrw8auY112lV,0.000101,9,0.121,-5.052,1,Shut Up and Kiss Me,41,1989,0.0417,119.932
0.402,1989,0.00348,['Nine Inch Nails'],0.649,300160,0.912,0,6j0Q06QmlWdd8xlS8NrOhl,0.000343,9,0.495,-4.012,1,Head Like A Hole,45,1989-10-20,0.0618,115.408
0.23,1989,0.948,['Phil Ochs'],0.47,253330,0.0966,0,0yQ9vnsC7CyPMwAQ3BlWcJ,7.240000000000001e-05,3,0.72,-19.103,1,When I'm Gone,49,1989,0.0483,83.079
0.297,1989,0.00028,['Testament'],0.234,297293,0.995,0,1KmX2Q8IwwLY2AMIMOmYlw,0.0333,11,0.103,-5.291,0,Practice What You Preach,49,1989-07-25,0.0775,187.941
0.906,1989,0.241,['Marty Stuart'],0.784,158000,0.599,0,2vuzU4tY5k1lJQBpxhxdI3,0.0,5,0.106,-14.624,0,Hillbilly Rock,45,1989-01-01,0.0362,141.401
